id	interest_name	facebook_page	facebook_id	url	category	topic	political_bias
18496	"Malaysian KPOP fans"	"Malaysian KPOP fans"	127459160617304	https://twitter.com/MsiaKPOPfans	Media/News Company	News and entertainment	-0.8966
18497	"U\u011fur Mumcu"	"U\u011fur Mumcu"	46630191150	-	Journalist	People	-1.1562
18498	"Price Shoes"	"Price Shoes"	108401339178553	http://www.priceshoes.com	Website	Business and industry	-0.8162
18499	"El Clasico - FC Barcelona vs. Real Madrid CF"	"El Clasico - FC Barcelona vs. Real Madrid CF"	173434867275	-	Sports Team	Sports and outdoors	-0.9433
18500	"Hergunyeni.com"	"Hergunyeni.com"	157217744330785	http://www.hergunyeni.com	News & Media Website	News and entertainment	0.0305
18501	"I Love to Eat"	""	-	-	TV Show	News and entertainment	-0.5476
18502	"Radio24syv"	"Radio24syv"	261377963890954	Radio24syv.dk	Broadcasting & Media Production Company	News and entertainment	-1.3333
18503	"Hatayspor"	"Hatayspor"	388790181139826	https://www.facebook.com/FaceHatayspor	Sports Team	Sports and outdoors	-1.0000
18504	"High School of the Dead (H.O.T.D)"	"High School of the Dead (H.O.T.D)"	119168144802019	http://www.fujimishobo.co.jp/sp/201002hotd/	TV Show	News and entertainment	-0.7548
18505	"CJSW-FM"	""	-	-	Radio Station	News and entertainment	-1.6957
18506	"Japanese variety show"	""	-	-	TV Show	News and entertainment	0.0048
18507	"PowerNation TV"	"PowerNation TV"	441187819299469	http://www.powernationtv.com	TV Show	News and entertainment	0.7787
18508	"Badi (magazine)"	""	-	-	Magazine	News and entertainment	-1.2174
18509	"\u7c43\u7403\u5730\u5e36"	"\u7c43\u7403\u5730\u5e36"	315547588498657	http://basketball.fanpiece.com/	Recreation & Sports Website	-	-1.0294
18510	"Ve\u010de sa Ivanom Ivanovi\u0107em"	"Ve\u010de sa Ivanom Ivanovi\u0107em"	117127718324611	http://www.prva.rs/	TV Show	News and entertainment	-0.7273
18511	"Yakala.co"	"yakala.co"	151018514921710	www.yakala.co	Website	Business and industry	-1.0000
18512	"Sebastian Junger"	"Sebastian Junger"	321068018810	http://www.sebastianjunger.com	Journalist	People	0.2746
18513	"SuperTV"	"SuperTv"	104441676419553	http://www.bresciasat.it	TV Channel	News and entertainment	-0.8182
18514	"Chinese Medicine Times eJournal"	"Chinese Medicine Times eJournal"	25582088507	www.chinesemedicinetimes.com	Magazine	News and entertainment	-0.9667
18515	"Queen's Blade Rebellion"	""	-	-	TV Show	News and entertainment	-0.9211
18516	"Be Creative"	"Be Creative"	520037801372620	http://creativityexplosion.com	Media/News Company	News and entertainment	0.1761
18517	"Heir Hunters"	""	-	-	TV Show	News and entertainment	0.0000
18518	"Have Faith"	""	-	-	TV Show	News and entertainment	-0.3704
18519	"Cottage Life (TV channel)"	""	-	-	TV Network	News and entertainment	-0.1233
18520	"Christian Bale Fan"	"Christian Bale Fan"	115242448560872	http://christian-bale.org	Entertainment Website	News and entertainment	-0.3246
18521	"Istra News"	"Istra News"	339071985322	http://www.istranews.in	Media/News Company	News and entertainment	-0.8462
18522	"Maurizio Costanzo"	""	-	-	Journalist	People	-1.0213
18523	"Monica Vitti"	""	-	-	Books & Magazines	People	-1.0000
18524	"Brasiliense Futebol Clube"	"Brasiliense Futebol Clube"	218252984878921	http://www.brasiliensefc.com.br	Sports Team	Sports and outdoors	-0.7918
18525	"JustPlay"	"Justplay"	92283163878	www.justplay.co.za	Entertainment Website	News and entertainment	-0.5532
18526	"ROCK BALLADS"	"ROCK BALLADS"	210118291671	http://www.rockballads.mzz.mk	Radio Station	News and entertainment	0.1860
18527	"Jews News"	"Jews News"	125342830842328	www.jewsnews.co.il	Media/News Company	News and entertainment	1.0541
18528	"The Great British Sewing Bee"	"The Great British Sewing Bee"	106047596248222	http://www.bbc.co.uk/programmes/b03myqj2	TV Show	News and entertainment	-0.1478
18529	"PixL"	"PIXL"	102702486477580	http://www.pixlofficial.com	TV Channel	News and entertainment	0.3040
18530	"Royal Variety Performance"	"Royal Variety Performance"	791170140990737	http://www.royalvarietyperformance.org	TV Show	News and entertainment	-0.8049
18531	"Persian Weekly"	"Persian Weekly"	204410586302423	http://www.persianweekly.co.uk	Newspaper	News and entertainment	-0.9478
18532	"Medical Subject Headings"	""	-	-	Website	Business and industry	0.2935
18533	"Frases de Pensadores"	"Frases de Pensadores"	264893366956828	http://www.frasesdepensadores.com.br	Entertainment Website	News and entertainment	-0.6842
18534	"Magdi Allam"	""	-	-	Journalist	People	-0.2101
18535	"The Four Horsemen (professional wrestling)"	""	-	-	Sports Team	Sports and outdoors	0.1463
18536	"Stamps.com"	"Stamps.com"	58491893393	http://www.stamps.com	Website	Technology	-0.1337
18537	"Corgi Addict"	"Corgi Addict"	115343145196752	http://corgiaddict.com/	Entertainment Website	News and entertainment	-0.1141
18538	"Today's Dietitian magazine"	"Today's Dietitian magazine"	170003787089	www.todaysdietitian.com	Magazine	News and entertainment	-0.0556
18539	"Pulseras Rojas (Antena 3)"	"Pulseras Rojas (Antena 3)"	253273141440381	http://www.antena3.com/series/pulseras-rojas	TV Show	News and entertainment	-1.0000
18540	"I LOVE CALCIO"	"I LOVE CALCIO"	107309452648576	http://calcio.fanpage.it	Media/News Company	News and entertainment	-0.7932
18541	"Przyjaciel Pies"	"Przyjaciel Pies"	311667329808	www.pies.pl	Magazine	News and entertainment	-0.5714
18542	"Snapped on Oxygen"	""	-	-	TV Network	News and entertainment	-0.7045
18543	"I Love the USA"	"I Love the USA"	269116713192056	-	News & Media Website	News and entertainment	1.2188
18544	"Graham Norton"	""	-	-	Journalist	People	0.3200
18545	"Natalia Cruz"	""	-	-	Journalist	People	-0.9220
18546	"The Whistler"	""	-	-	TV Show	News and entertainment	0.0262
18547	"Customizando."	"Customizando."	275411125905595	http://facebook.com/customizando	Entertainment Website	News and entertainment	-0.6406
18548	"Lorraine Kelly"	"Lorraine Kelly"	802134579831655	http://www.lorrainekelly.tv	Journalist	People	-0.5000
18549	"modart"	""	-	-	Magazine	News and entertainment	-1.2644
18550	"Element Skateboarding"	""	-	-	Sports Team	Sports and outdoors	-0.4643
18551	"Robin Meade"	""	-	-	Journalist	People	0.2500
18552	"Fight Club Per\u00fa"	"Fight Club Per\u00fa"	269963843523	http://www.fcperu.com	Media/News Company	News and entertainment	-0.8440
18553	"bintjbeil.org"	"bintjbeil.org"	106447832755806	http://www.bintjbeil.org	Magazine	News and entertainment	-0.6791
18554	"Ravens 247"	"Ravens 247"	306624109503	RussellStreetReport.com	Sports Team	Sports and outdoors	-0.0971
18555	"Ferrets Magazine"	""	-	-	Magazine	News and entertainment	0.3636
18556	"Football Report"	""	-	-	Entertainment Website	Sports and outdoors	0.0531
18557	"\u514d\u8cbb\u8a66\u7528\u60c5\u5831\u7c89\u7d72\u5718"	"\u514d\u8cbb\u8a66\u7528\u60c5\u5831\u7c89\u7d72\u5718"	126721297339951	-	Media/News Company	News and entertainment	-1.0000
18558	"TWINS\u2122 Magazine"	"TWINS\u2122 Magazine"	8981679799	http://www.TWINSmagazine.com	Publisher	News and entertainment	0.3291
18559	"Laurence Ferrari"	"Laurence Ferrari"	1512440975681230	https://twitter.com/laurenceferrari	Journalist	People	-1.5455
18560	"Right Wing News"	"Right Wing News"	389658314427637	rightwingnews.com	Media/News Company	News and entertainment	1.2503
18561	"Oscar Filho"	""	-	-	Journalist	People	-0.4218
18562	"A Walk to Remember"	""	-	-	Media	News and entertainment	-0.1128
18563	"Bass Fishing Favorites"	"Bass Fishing Favorites"	159493697401304	-	Recreation & Sports Website	Business and industry	1.0771
18564	"Interlude"	"Interlude"	248515664536	http://www.interlude.hk	Magazine	News and entertainment	-0.4864
18565	"You Can't Do That on Television"	"You Can't Do That on Television"	123222274362112	-	TV Show	News and entertainment	-0.4326
18566	"Zelda Dungeon"	"Zelda Dungeon"	82676373293	http://www.zeldadungeon.net/	Website	News and entertainment	-0.5424
18567	"Yann Barth\u00e8s"	"Yann Barth\u00e8s"	1383027361782126	-	Journalist	People	-1.3542
18568	"BRONCO NATION"	"BRONCO NATION"	181639151086	-	Sports Team	Sports and outdoors	0.3342
18569	"History Ireland"	"History Ireland"	164804813573422	http://www.historyireland.com/	Magazine	News and entertainment	-0.2839
18570	"Fox Sports Football"	"Fox Sports Football"	161208177271136	http://www.foxsports.com.au/football	TV Network	News and entertainment	-0.5433
18571	"Zora Neale Hurston"	""	-	-	Journalist	People	-1.5560
18572	"Brit Hume"	"Brit Hume"	324430224569484	http://www.foxnews.com/person/h/brit-hume.html	Journalist	People	1.6352
18573	"fcp"	""	-	-	Sports Team	Sports and outdoors	-1.1889
18574	"DentalPost.net"	"DentalPost.net"	29116879291	www.DentalPost.net	Health & Wellness Website	Fitness and wellness	0.4597
18575	"Chistes para ingenieros"	"Chistes para ingenieros"	138573859486338	-	Entertainment Website	News and entertainment	-0.8094
18576	"Heart Sutra"	""	-	-	Books & Magazines	News and entertainment	-0.5255
18577	"Quddusi Sahab Ki Bewah"	"Quddusi Sahab Ki Bewah"	503475809664708	-	TV Show	News and entertainment	-0.9707
18578	"Andere Tijden"	"Andere Tijden"	289851134407421	www.anderetijden.nl	TV Show	News and entertainment	-1.0000
18579	"Westeros"	"Westeros"	207482413593	http://www.westeros.org/	Entertainment Website	News and entertainment	-0.5452
18580	"Joseph Roth"	""	-	-	Journalist	People	0.6316
18581	"Pangako Sa \u2019Yo"	""	-	-	TV Show	News and entertainment	-0.5017
18582	"Coming Soon (2008 film)"	""	-	-	Media/News Company	News and entertainment	-0.3438
18583	"Folha Turismo"	"Folha Turismo"	126373164086319	http://www.folha.com/turismo	Media/News Company	News and entertainment	-0.7333
18584	"6abc Dunkin' Donuts Thanksgiving Day Parade"	""	-	-	TV Show	News and entertainment	-0.2431
18585	"ma famille"	""	-	-	TV Show	News and entertainment	-1.4167
18586	"Tatil Sepeti"	"Tatil Sepeti"	116055661785090	http://www.tatilsepeti.com	Website	-	-1.0000
18587	"Cleos-Vip-Room"	"Cleos-Vip-Room"	356155891133384	http://www.cleosviproom.com	Website	Business and industry	-0.0939
18588	"Azizah"	""	-	-	Magazine	News and entertainment	-1.6402
18589	"Pops in Seoul"	"Pops In Seoul"	199772800086604	http://www.arirang.com/popsinseoul	TV Show	News and entertainment	-0.8798
18590	"Urban Land Institute"	""	-	-	Publisher	Business and industry	-0.8154
18591	"Muslims Are Not Terrorists"	"Muslims Are Not Terrorists"	206186953572	www.muslimsarenotterrorists.com	Media/News Company	News and entertainment	-1.0661
18592	"Brazilian Institute of Public Opinion and Statistics"	""	-	-	Media/News Company	Travel, places and events	-1.0000
18593	"Asi (TV series)"	""	-	-	TV Show	News and entertainment	-0.6734
18594	"Franklin Center for Government and Public Integrity"	""	-	-	Newspaper	Business and industry	0.7650
18595	"Pueblo chico, infierno grande"	"Pueblo Chico, Infierno Grande"	439687369738414	-	TV Show	News and entertainment	-0.7293
18596	"Barbie: Life in the Dreamhouse"	""	-	-	TV Show	News and entertainment	-0.5440
18597	"Dalkurd Supporter"	"Dalkurd Supporter"	76475218246	http://dalkurd.se	Sports Team	Sports and outdoors	-0.4085
18598	"Messy Nessy Chic"	"Messy Nessy Chic"	122975191077678	http://www.messynessychic.com	Media/News Company	Travel, places and events	-0.5216
18599	"The Showtimes Jr. Livestock Magazine"	"The Showtimes Jr. Livestock Magazine"	106630023196	theshowtimesmagazine.com	Magazine	News and entertainment	1.6256
18600	"I love my Baby"	"I love my Baby"	77226581540	http://www.Ellasbows.com	Entertainment Website	News and entertainment	-0.1521
18601	"Khalifah Media Networks"	"Khalifah Media Networks"	233930556693365	http://khalifahmedia.my/	Media/News Company	News and entertainment	-0.7600
18602	"Pasi\u00f3n de s\u00e1bado"	"Pasi\u00f3n de s\u00e1bado"	116913595032049	http://www.pasiondesabado.net	TV Show	News and entertainment	-1.0000
18603	"MuggleNet"	""	-	-	Website	Business and industry	-0.3394
18604	"Diary of a Wimpy Kid: Cabin Fever"	""	-	-	Books & Magazines	News and entertainment	-0.7985
18605	"Rede Brasil de Televis\u00e3o"	"Rede Brasil de Televis\u00e3o"	316297521727354	http://www.rbtv.com.br/	TV Network	News and entertainment	-0.6250
18606	"Rafa\u0142 A. Ziemkiewicz"	""	-	-	Journalist	People	0.1000
18607	"Norah O'Donnell"	""	-	-	Journalist	People	-0.0671
18608	"Cineville"	"Cineville"	112031385083	www.cineville.nl	Media/News Company	News and entertainment	-1.6842
18609	"DivePhotoGuide - Underwater Photography & Video"	"DivePhotoGuide - Underwater Photography & Video"	7891908998	http://www.divephotoguide.com	Media/News Company	News and entertainment	0.0737
18610	"Tipsy Bartender"	"Tipsy Bartender"	194000460667288	http://www.TipsyBartender.com	Broadcasting & Media Production Company	Business and industry	-0.4041
18611	"Punknews.org"	"Punknews.org"	23173142808	http://www.punknews.org	Website	News and entertainment	-0.9858
18612	"Solihull Updates"	"Solihull Updates"	126136180809	http://www.solihullupdates.com	Media/News Company	News and entertainment	-0.1250
18613	"J\u00f8rgen Leth"	"J\u00f8rgen Leth"	54524431421	-	Journalist	People	-1.2143
18614	"GlossyBox.co.uk"	"GlossyBox.co.uk"	130077290398692	http://www.glossybox.co.uk	Health & Wellness Website	Fitness and wellness	-0.1395
18615	"OMGPop"	""	-	-	Website	News and entertainment	-0.7253
18616	"Monsuno"	"Monsuno"	180892008634680	www.monsuno.com	TV Show	News and entertainment	-0.7532
18617	"myGayTrip.com"	"myGayTrip.com"	10150144305005137	http://www.mygaytrip.com	News & Media Website	Travel, places and events	-1.2563
18618	"Team Four Star (Official)"	"Team Four Star (Official)"	119030061441210	http://www.teamfourstar.com	Entertainment Website	News and entertainment	-0.6328
18619	"The Official Shadow Conspiracy Fan Page"	"The Official Shadow Conspiracy Fan Page"	277969430895	www.theshadowconspiracy.com	Sports Team	Sports and outdoors	-0.1746
18620	"Malcolm Turnbull"	""	-	-	Journalist	People	-0.7986
18621	"GMM Z"	"GMM Z"	357306354302013	http://www.gmmz.tv	Media/News Company	News and entertainment	-0.8235
18622	"Speed51.com"	"Speed51.com"	57768655980	http://www.speed51.com	News & Media Website	News and entertainment	1.2223
18623	"Salon Fixer"	"Salon Fixer"	235193560633	-	News & Media Website	News and entertainment	0.0112
18624	"For the Love of the Dog"	"For the Love of the Dog"	194478575921	http://fortheloveofthedogblog.com/	News & Media Website	News and entertainment	0.3884
18625	"PS4Experts"	"PS4Experts"	115572151845173	http://www.ps4Playstation4.com	Entertainment Website	News and entertainment	-0.4596
18626	"\u062c\u0631\u064a\u062f\u0629 \u0627\u0644\u0628\u0648\u0631\u0635\u0629"	"\u062c\u0631\u064a\u062f\u0629 \u0627\u0644\u0628\u0648\u0631\u0635\u0629"	139682466097037	http://www.alborsanews.com	Media/News Company	News and entertainment	-0.8889
18627	"Xanga"	""	-	-	Website	Business and industry	-0.7143
18628	"MotoBike"	""	-	-	News & Media Website	News and entertainment	-0.6429
18629	"war room"	""	-	-	TV Show	News and entertainment	0.8792
18630	"Oracle Magazine"	"Oracle Magazine"	114144098601914	http://www.oracle.com/technetwork/oramag/magazine/home/index.html	Media/News Company	News and entertainment	-0.5341
18631	"Greg Palast"	"Greg Palast"	87777747127	http://GregPalast.com	Journalist	People	-1.5535
18632	"Rucka Rucka Ali"	""	-	-	Journalist	People	-0.2234
18633	"Revista Autom\u00f3vil Panamericano"	"Revista Autom\u00f3vil Panamericano"	114726065212846	http://www.automovilonline.com.mx/	Magazine	News and entertainment	-0.4653
18634	"Shin Megami Tensei: Devil Survivor 2"	"Shin Megami Tensei: Devil Survivor 2"	179096668813084	http://ds2.atlusnet.jp/	TV Show	News and entertainment	-1.0000
18635	"Pokemon Fusion"	"Pokemon Fusion"	150807124945345	http://alexonsager.net/pokemon	Entertainment Website	News and entertainment	-0.8091
18636	"Disc Jockey News"	"Disc Jockey News"	125083160644	http://www.discjockeynews.com	Newspaper	People	-0.6604
18637	"Cupcakeria"	"Cupcakeria"	165800449903	http://www.cupcakeria.com.br	Entertainment Website	Food and drink	-0.6667
18638	"Le Rugbynist\u00e8re"	"Le Rugbynist\u00e8re"	53366179781	www.lerugbynistere.fr	Recreation & Sports Website	Business and industry	-0.9833
18639	"Farsantes"	"Farsantes"	119058908283400	-	TV Show	News and entertainment	-0.7500
18640	"DASTAAN - Hum TV Drama"	"DASTAAN - Hum TV Drama"	118073391570831	http://vidzem.com/	TV Show	News and entertainment	-1.0000
18641	"Voltron Force"	"Voltron force"	282361921789820	-	TV Show	News and entertainment	-0.4250
18642	"Midas (TV series)"	""	-	-	TV Show	News and entertainment	-0.2356
18643	"AutoIndustriya.com"	"AutoIndustriya.com"	16665879500	https://www.autoindustriya.com	Website	-	-0.3085
18644	"Tijuca T\u00eanis Clube"	"Tijuca T\u00eanis Clube"	279326702149997	http://tijucatenis.com.br	Sports Team	Business and industry	-0.3333
18645	"Elsword Players"	"Elsword Players"	339595826128085	http://www.elswordplayers.com.br	News & Media Website	News and entertainment	-0.8636
18646	"OCEAN SWIM SCHOOL"	"OCEAN SWIM SCHOOL"	111065409496	-	Sports Team	Sports and outdoors	-0.7333
18647	"I love Hamburg"	"I love Hamburg"	117419899734	http://www.welovehamburg.de	Website	-	-0.5143
18648	"Dizer o Direito"	"Dizer o Direito"	296226857101902	www.dizerodireito.com.br	Website	-	-0.7083
18649	"Pianeta Mamma"	"Pianeta Mamma"	48778259174	http://www.pianetamamma.it/	Website	Business and industry	-0.5645
18650	"\u0395\u03ba\u03b4\u03cc\u03c3\u03b5\u03b9\u03c2 \u0394\u03b9\u03cc\u03c0\u03c4\u03c1\u03b1 - Dioptra Publications"	"\u0395\u03ba\u03b4\u03cc\u03c3\u03b5\u03b9\u03c2 \u0394\u03b9\u03cc\u03c0\u03c4\u03c1\u03b1 - Dioptra Publications"	224407310782	http://www.dioptra.gr	Publisher	People	-0.9565
18651	"Alan Lomax"	""	-	-	Journalist	People	-0.3281
18652	"Real Estel\u00ed F.C."	""	-	-	Sports Team	Sports and outdoors	-0.8673
18653	"Nelson Bocaranda"	"Nelson Bocaranda"	174696779218785	-	Journalist	People	-0.8379
18654	"Sew It All"	"Sew It All"	117140514979479	www.sewitallmag.com	Magazine	News and entertainment	0.6523
18655	"Luxury-Insider.com"	"Luxury-Insider.com"	95686334490	http://www.luxury-insider.com	Magazine	News and entertainment	-0.5693
18656	"english teachers"	"English Teachers"	274830735546	www.englishteachersseries.com	TV Show	News and entertainment	-0.6364
18657	"Mineski.net"	"Mineski.net"	172279382794106	http://www.mineski.net	News & Media Website	News and entertainment	-0.9316
18658	"Bendita"	"Bendita"	440299936003179	http://www.canal9.com.ar	TV Show	News and entertainment	-0.7674
18659	"Leyla Aliyeva"	""	-	-	Journalist	People	-0.9091
18660	"EdX"	""	-	-	Website	Business and industry	-0.7778
18661	"Biggan Projukti"	"Biggan Projukti"	194289473346	http://www.bigganprojukti.com/	Computers & Internet Website	Technology	-1.1176
18662	"Lauren Weisberger"	"Lauren Weisberger"	123859221030006	www.laurenweisberger.com	Journalist	People	-0.2870
18663	"See Hear"	""	-	-	TV Show	News and entertainment	-0.1912
18664	"Breaking Bad Brasil"	"Breaking Bad Brasil"	125668460884134	http://www.breakingbadbrasil.com/	Entertainment Website	News and entertainment	-0.6769
18665	"a day magazine"	"a day magazine"	126520920405	http://www.adaymagazine.com	Magazine	News and entertainment	-0.9719
18666	"The Walking Dead"	"The Walking Dead"	110475388978628	http://cal.amc.com/the-walking-dead/	TV Show	News and entertainment	0.0977
18667	"Marvel C\u00f3mics M\u00e9xico"	"Marvel C\u00f3mics M\u00e9xico"	185490604897346	http://www.smashmexico.com.mx/	Magazine	News and entertainment	-0.8030
